Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:1108:21025:33270	51926	51637	-	-	full	NA	broken	25
A00742:705:HGKLFDSX7:1:1111:7753:3082	63369	63837	-	+	full	NA	broken	6
A00742:705:HGKLFDSX7:1:1113:25798:26569	91385	90759	+	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1116:26521:4586	87825	87494	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:6605:16282	122907	122524	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:4562:16532	45972	45044	+	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:1130:3034:5462	78117	77431	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1136:26702:23343	99115	99262	+	+	full	NA	broken	27
A00742:705:HGKLFDSX7:1:1137:15582:12101	5909	5709	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1141:7889:9518	56209	56532	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1143:15962:9909	93904	93702	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1144:2365:29825	24616	23838	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1147:18295:3991	104101	104520	-	-	broken	7	full	NA
A00742:705:HGKLFDSX7:1:1147:10890:13432	27341	27513	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1148:26775:18145	50593	51025	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1151:16288:20055	107743	108710	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1154:29731:18286	11324	10731	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1157:10890:18067	95689	96467	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1160:11162:27054	53315	53674	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1165:8666:27273	101862	101782	-	-	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1166:19931:15248	48620	48780	+	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1167:9091:5932	12927	12111	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1169:14127:18349	93943	94571	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1170:4598:20102	81892	81986	+	+	partial	NA	broken	0
A00742:705:HGKLFDSX7:1:1171:27697:15546	50130	50228	+	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1177:27661:9220	54068	53140	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1178:4652:16125	106858	107465	-	-	broken	3	full	NA
A00742:705:HGKLFDSX7:1:1211:30743:31720	125197	125019	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1225:28519:31532	100314	99374	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1228:4481:14638	66948	67086	+	+	full	NA	broken	49
A00742:705:HGKLFDSX7:1:1229:18231:29089	65400	65617	-	-	full	NA	broken	19
A00742:705:HGKLFDSX7:1:1230:9742:9721	48354	48448	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1231:30364:17347	48125	48284	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1234:3025:12179	92584	92698	-	-	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1238:12337:17691	82624	82477	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1243:24044:17863	72304	72417	+	+	broken	6	full	NA
A00742:705:HGKLFDSX7:1:1244:8513:7059	38937	39219	+	+	broken	3	full	NA
A00742:705:HGKLFDSX7:1:1245:20600:7044	12411	11913	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1251:14100:15327	6473	6813	+	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1261:32696:1752	56965	56671	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1261:6560:21151	75760	75913	-	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1263:5095:6997	75623	75967	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1270:5981:15671	95827	96092	+	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:1276:19162:1736	89376	89484	-	-	full	NA	broken	3
A00742:705:HGKLFDSX7:1:1276:2365:28917	90926	91224	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1302:19126:15671	80840	80256	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1302:6433:22999	122233	122746	-	-	full	NA	full	NA
