Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1101:12608:5916	93516	93777	-	+
A00742:705:HGKLFDSX7:1:1101:12002:19774	61	84734	-	-
A00742:705:HGKLFDSX7:1:1101:13612:29982	86854	124508	+	-
A00742:705:HGKLFDSX7:1:1101:4689:30968	91952	31774	-	+
A00742:705:HGKLFDSX7:1:1101:23728:33004	19312	91566	-	+
A00742:705:HGKLFDSX7:1:1102:13521:3208	111954	57180	+	+
A00742:705:HGKLFDSX7:1:1102:19226:3568	49253	47770	-	+
A00742:705:HGKLFDSX7:1:1102:19750:10081	104760	84995	-	+
A00742:705:HGKLFDSX7:1:1102:5647:10708	76546	118790	+	+
A00742:705:HGKLFDSX7:1:1102:17662:12633	76732	30792	+	+
A00742:705:HGKLFDSX7:1:1102:19488:24846	81792	3812	+	+
A00742:705:HGKLFDSX7:1:1102:19678:25614	81792	3812	+	+
A00742:705:HGKLFDSX7:1:1102:20238:26584	81792	3812	+	+
A00742:705:HGKLFDSX7:1:1102:22706:32988	36522	56869	+	+
A00742:705:HGKLFDSX7:1:1102:16125:36151	77633	74963	-	+
A00742:705:HGKLFDSX7:1:1103:18078:3082	35503	23793	+	-
A00742:705:HGKLFDSX7:1:1103:6912:4069	127682	47438	+	-
A00742:705:HGKLFDSX7:1:1103:2835:6339	56944	9945	+	-
A00742:705:HGKLFDSX7:1:1103:3043:14215	82237	78567	+	+
A00742:705:HGKLFDSX7:1:1103:3540:18114	109983	50332	-	+
A00742:705:HGKLFDSX7:1:1103:12500:21574	97270	27798	+	+
A00742:705:HGKLFDSX7:1:1103:16378:31454	89310	21370	+	+
A00742:705:HGKLFDSX7:1:1103:21206:33176	6752	92927	-	-
A00742:705:HGKLFDSX7:1:1103:21287:33191	6752	92927	-	-
A00742:705:HGKLFDSX7:1:1103:21522:33191	66991	98887	+	+
A00742:705:HGKLFDSX7:1:1103:21432:33943	65675	103161	+	+
A00742:705:HGKLFDSX7:1:1103:20383:34037	65675	103161	+	+
A00742:705:HGKLFDSX7:1:1104:5430:6136	86750	27078	-	-
A00742:705:HGKLFDSX7:1:1104:5394:6230	86750	27078	-	-
