Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1101:32108:2675	108023	104496	+	-
A00742:705:HGKLFDSX7:1:1101:22073:4241	90627	89894	+	+
A00742:705:HGKLFDSX7:1:1101:2889:9784	80088	57524	-	+
A00742:705:HGKLFDSX7:1:1101:8594:11240	95978	90134	+	+
A00742:705:HGKLFDSX7:1:1101:24939:11835	3666	3929	-	-
A00742:705:HGKLFDSX7:1:1101:29785:14622	75507	75822	-	+
A00742:705:HGKLFDSX7:1:1101:19208:16532	49302	85176	-	+
A00742:705:HGKLFDSX7:1:1101:20347:23453	1714	4923	-	-
A00742:705:HGKLFDSX7:1:1101:8983:25285	124030	105061	+	-
A00742:705:HGKLFDSX7:1:1101:27299:27383	47998	47900	+	-
A00742:705:HGKLFDSX7:1:1101:2202:29606	47292	43859	+	+
A00742:705:HGKLFDSX7:1:1101:27760:30091	44609	72509	+	-
A00742:705:HGKLFDSX7:1:1101:26440:33348	39009	85400	+	-
A00742:705:HGKLFDSX7:1:1102:20302:1830	127265	124506	+	-
A00742:705:HGKLFDSX7:1:1102:22281:2534	123785	32142	+	+
A00742:705:HGKLFDSX7:1:1102:10592:2581	9680	9531	+	+
A00742:705:HGKLFDSX7:1:1102:3396:4742	81926	49994	+	+
A00742:705:HGKLFDSX7:1:1102:2157:6136	81926	49994	+	+
A00742:705:HGKLFDSX7:1:1102:13991:8187	3786	20720	+	-
A00742:705:HGKLFDSX7:1:1102:14615:8860	3786	20720	+	-
A00742:705:HGKLFDSX7:1:1102:27245:9972	87196	66835	+	-
A00742:705:HGKLFDSX7:1:1102:21712:10128	47664	85080	-	+
A00742:705:HGKLFDSX7:1:1102:25843:10457	7563	57923	+	+
A00742:705:HGKLFDSX7:1:1102:25681:10551	7563	57923	+	+
A00742:705:HGKLFDSX7:1:1102:32145:11162	89660	95054	+	+
A00742:705:HGKLFDSX7:1:1102:28167:11788	94637	92621	+	-
A00742:705:HGKLFDSX7:1:1102:18376:12336	1147	19632	-	-
A00742:705:HGKLFDSX7:1:1102:32850:12915	48108	48056	+	-
A00742:705:HGKLFDSX7:1:1102:4282:16110	17691	93697	+	+
A00742:705:HGKLFDSX7:1:1102:31476:16360	55834	71880	-	+
A00742:705:HGKLFDSX7:1:1102:4481:16892	17691	93697	+	+
A00742:705:HGKLFDSX7:1:1102:3486:17049	128008	128090	+	+
A00742:705:HGKLFDSX7:1:1102:20537:17550	88082	87972	+	-
A00742:705:HGKLFDSX7:1:1102:32344:17644	57473	39677	+	-
A00742:705:HGKLFDSX7:1:1102:18747:17675	88082	87972	+	-
A00742:705:HGKLFDSX7:1:1102:23592:17926	102768	102107	+	+
A00742:705:HGKLFDSX7:1:1102:1398:20823	86493	124856	-	+
A00742:705:HGKLFDSX7:1:1102:1479:20901	86493	124856	-	+
