Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1101:22742:12884	70763	66267	+	-
A00742:705:HGKLFDSX7:1:1101:12463:20572	11345	2533	+	-
A00742:705:HGKLFDSX7:1:1101:10004:23296	47920	30033	+	+
A00742:705:HGKLFDSX7:1:1101:11623:24502	43504	72390	+	-
A00742:705:HGKLFDSX7:1:1102:18530:5368	107024	19742	-	+
A00742:705:HGKLFDSX7:1:1102:18728:5494	107024	19742	-	+
A00742:705:HGKLFDSX7:1:1102:18484:5729	107024	19742	-	+
A00742:705:HGKLFDSX7:1:1102:21594:12743	85235	111748	+	+
A00742:705:HGKLFDSX7:1:1102:13810:14700	96226	104501	-	-
A00742:705:HGKLFDSX7:1:1102:8232:29027	56686	107541	+	-
A00742:705:HGKLFDSX7:1:1102:24758:30561	56024	62106	+	+
A00742:705:HGKLFDSX7:1:1103:17987:2237	110094	93357	-	-
A00742:705:HGKLFDSX7:1:1103:31204:11036	66737	75727	+	-
A00742:705:HGKLFDSX7:1:1103:14832:35070	68427	121887	+	-
A00742:705:HGKLFDSX7:1:1103:14561:35164	68427	121887	+	-
A00742:705:HGKLFDSX7:1:1104:22788:3693	22062	20549	-	-
A00742:705:HGKLFDSX7:1:1104:18864:14998	86731	35549	+	+
A00742:705:HGKLFDSX7:1:1104:1353:22686	109377	20179	-	-
A00742:705:HGKLFDSX7:1:1104:20229:26506	77741	5143	-	-
A00742:705:HGKLFDSX7:1:1104:29604:31093	20012	101226	+	+
A00742:705:HGKLFDSX7:1:1104:22046:31438	124325	4850	+	+
A00742:705:HGKLFDSX7:1:1105:32244:5541	101202	116649	-	+
A00742:705:HGKLFDSX7:1:1105:5141:10363	123404	88542	-	+
A00742:705:HGKLFDSX7:1:1105:6542:11256	123404	88542	-	+
A00742:705:HGKLFDSX7:1:1105:27877:19961	84951	86095	-	-
A00742:705:HGKLFDSX7:1:1105:26693:20791	62639	42031	-	-
A00742:705:HGKLFDSX7:1:1105:26684:20807	62639	42031	-	-
A00742:705:HGKLFDSX7:1:1105:24451:25269	27201	97955	+	+
A00742:705:HGKLFDSX7:1:1105:7762:27336	1934	123191	-	-
A00742:705:HGKLFDSX7:1:1105:21423:32049	21127	97827	+	-
A00742:705:HGKLFDSX7:1:1105:18123:34225	51072	110149	-	+
A00742:705:HGKLFDSX7:1:1106:24496:16391	126509	26021	+	+
A00742:705:HGKLFDSX7:1:1106:24053:17691	126509	26021	+	+
A00742:705:HGKLFDSX7:1:1106:24252:17722	126276	110250	-	+
A00742:705:HGKLFDSX7:1:1106:24153:17832	126276	110250	-	+
A00742:705:HGKLFDSX7:1:1106:22218:20118	92898	30344	+	-
A00742:705:HGKLFDSX7:1:1107:24406:1892	92488	102200	+	+
A00742:705:HGKLFDSX7:1:1107:21088:15969	119248	14188	+	+
A00742:705:HGKLFDSX7:1:1107:28510:23218	108081	11948	-	-
A00742:705:HGKLFDSX7:1:1107:28881:23766	108081	11948	-	-
A00742:705:HGKLFDSX7:1:1108:27389:7404	81187	91771	-	-
A00742:705:HGKLFDSX7:1:1108:27859:10629	123996	44313	+	-
A00742:705:HGKLFDSX7:1:1108:27977:10645	123996	44313	+	-
A00742:705:HGKLFDSX7:1:1108:7419:12900	126201	117109	-	+
A00742:705:HGKLFDSX7:1:1108:19587:14465	107068	79567	-	-
A00742:705:HGKLFDSX7:1:1108:20320:14857	107068	79567	-	-
A00742:705:HGKLFDSX7:1:1108:32624:28870	62092	70578	+	-
A00742:705:HGKLFDSX7:1:1108:6244:31062	74161	59074	+	+
A00742:705:HGKLFDSX7:1:1108:21025:33270	51926	51637	-	-
A00742:705:HGKLFDSX7:1:1109:21875:10535	99045	1524	-	-
A00742:705:HGKLFDSX7:1:1109:21884:10614	99045	1524	-	-
A00742:705:HGKLFDSX7:1:1109:21459:19241	60031	32844	-	-
A00742:705:HGKLFDSX7:1:1109:21025:19554	60031	32844	-	-
A00742:705:HGKLFDSX7:1:1109:6479:26866	64360	78864	+	+
A00742:705:HGKLFDSX7:1:1109:3522:28260	87151	88919	+	-
A00742:705:HGKLFDSX7:1:1109:10212:30702	109685	30825	-	-
A00742:705:HGKLFDSX7:1:1109:9064:30937	109685	30825	-	-
A00742:705:HGKLFDSX7:1:1109:8730:31360	109685	30825	-	-
A00742:705:HGKLFDSX7:1:1109:10312:36949	120990	61323	-	-
A00742:705:HGKLFDSX7:1:1110:17119:10379	74244	58217	+	+
A00742:705:HGKLFDSX7:1:1110:18141:12211	84991	80296	+	-
A00742:705:HGKLFDSX7:1:1110:5963:20212	99090	8549	-	-
A00742:705:HGKLFDSX7:1:1110:5945:20212	99090	8549	-	-
A00742:705:HGKLFDSX7:1:1110:1976:20447	101949	117216	-	+
A00742:705:HGKLFDSX7:1:1111:7753:3082	63369	63837	-	+
A00742:705:HGKLFDSX7:1:1111:6940:9690	55653	69227	-	-
A00742:705:HGKLFDSX7:1:1111:17201:17660	40090	44433	+	-
A00742:705:HGKLFDSX7:1:1111:15754:36385	5043	12487	-	-
A00742:705:HGKLFDSX7:1:1112:14904:1532	5043	12487	-	-
A00742:705:HGKLFDSX7:1:1112:22959:5556	109469	102482	+	+
A00742:705:HGKLFDSX7:1:1112:22978:5713	109469	102482	+	+
A00742:705:HGKLFDSX7:1:1112:32316:10144	55528	61676	+	+
A00742:705:HGKLFDSX7:1:1112:11623:10786	73411	74574	+	-
A00742:705:HGKLFDSX7:1:1112:19388:15405	112701	115743	-	-
A00742:705:HGKLFDSX7:1:1112:19479:15530	112701	115743	-	-
A00742:705:HGKLFDSX7:1:1112:23728:27774	69898	1971	+	+
A00742:705:HGKLFDSX7:1:1112:25870:33583	7465	23175	-	-
A00742:705:HGKLFDSX7:1:1113:26187:3662	81879	88023	-	-
A00742:705:HGKLFDSX7:1:1113:27109:7388	57737	117618	-	-
A00742:705:HGKLFDSX7:1:1113:26639:7858	57737	117618	-	-
A00742:705:HGKLFDSX7:1:1113:25798:26569	91385	90759	+	+
A00742:705:HGKLFDSX7:1:1113:26187:26647	91385	90759	+	+
A00742:705:HGKLFDSX7:1:1113:13666:30107	89592	56541	+	-
A00742:705:HGKLFDSX7:1:1114:14570:4210	88638	98495	+	-
A00742:705:HGKLFDSX7:1:1114:16071:8218	48571	59207	+	-
A00742:705:HGKLFDSX7:1:1114:30861:20901	107154	80126	+	-
A00742:705:HGKLFDSX7:1:1114:7898:22216	90921	3311	+	+
A00742:705:HGKLFDSX7:1:1114:7798:22482	90921	3311	+	+
A00742:705:HGKLFDSX7:1:1114:7853:22514	90921	3311	+	+
A00742:705:HGKLFDSX7:1:1114:18602:26944	87431	25296	+	-
A00742:705:HGKLFDSX7:1:1114:18267:27461	87431	25296	+	-
A00742:705:HGKLFDSX7:1:1114:6569:36855	119807	118289	+	-
A00742:705:HGKLFDSX7:1:1115:8630:5415	7113	61189	-	+
A00742:705:HGKLFDSX7:1:1115:8558:6261	7113	61189	-	+
A00742:705:HGKLFDSX7:1:1115:32832:18051	52847	42183	-	+
A00742:705:HGKLFDSX7:1:1115:13693:18349	30353	123108	-	+
A00742:705:HGKLFDSX7:1:1115:13015:18897	30353	123108	-	+
A00742:705:HGKLFDSX7:1:1115:1226:24095	7288	25786	+	+
A00742:705:HGKLFDSX7:1:1115:3287:24533	73532	83048	+	-
A00742:705:HGKLFDSX7:1:1115:21160:27085	73303	74876	+	-
A00742:705:HGKLFDSX7:1:1115:11758:32471	4563	20193	-	-
A00742:705:HGKLFDSX7:1:1115:18575:36542	105437	41221	-	-
A00742:705:HGKLFDSX7:1:1115:19208:36918	105437	41221	-	-
A00742:705:HGKLFDSX7:1:1116:25789:1251	107337	122848	-	+
A00742:705:HGKLFDSX7:1:1116:25084:2534	107337	122848	-	+
